fighter_a,fighter_b,event_date,target,elo_diff,elo_momentum_diff,height_diff,reach_diff,age_diff,slpm_diff,str_acc_diff,str_def_diff,td_avg_diff,td_acc_diff,td_def_diff,sub_avg_diff,days_since_last_diff,fight_rate_diff,opp_quality_diff,finish_rate_diff,ko_rate_diff,sub_rate_diff,win_streak_diff,kd_diff,same_stance,stance_?_vs_?,wc_Bantamweight,wc_Catch Weight,wc_Featherweight,wc_Flyweight,wc_Heavyweight,wc_Light Heavyweight,wc_Lightweight,wc_Middleweight,wc_Open Weight,wc_Super Heavyweight,wc_Welterweight,wc_Women's Bantamweight,wc_Women's Featherweight,wc_Women's Flyweight,wc_Women's Strawweight
Remco Pardoel,Alberta Cerra Leon,"March 11, 1994",1.0,-1.4387739660467105,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,-8.0,1.0,0.0,1.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Orlando Wiet,Robert Lucarelli,"March 11, 1994",1.0,16.70246717252462,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,15.26369320647791,1.0,1.0,0.0,1,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Frank Hamaker,Thaddeus Luster,"March 11, 1994",1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Johnny Rhodes,David Levicki,"March 11, 1994",0.0,1.4387739660467105,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.0,1.0,0.0,1.0,1,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Patrick Smith,Scott Morris,"March 11, 1994",1.0,29.827820328201597,13.827820328201597,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.5,0.5,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Steve Jennum,Harold Howard,"September 09, 1994",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Ken Shamrock,Felix Lee Mitchell,"September 09, 1994",1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Harold Howard,Roland Payne,"September 09, 1994",1.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,1,10.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Ken Shamrock,Christophe Leninger,"September 09, 1994",0.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,1,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Keith Hackney,Emmanuel Yarborough,"September 09, 1994",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,-10.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Royce Gracie,Kimo Leopoldo,"September 09, 1994",0.0,-59.72952611935398,-43.72952611935398,0,0,0,0,0,0,0,0,0,0,182,8.027472527472527,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Royce Gracie,Keith Hackney,"December 16, 1994",0.0,-57.005661583480105,-41.741968377002195,0,0,0,0,0,0,0,0,0,0,0,2.7952806122448983,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Royce Gracie,Dan Severn,"December 16, 1994",0.0,-86.403760444304,-40.5759401161024,0,0,0,0,0,0,0,0,0,0,0,6.522321428571429,-5.3333333333332575,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Dan Severn,Marcus Bossett,"December 16, 1994",1.0,12.101010222255127,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,-86.403760444304,1.0,0.0,1.0,1,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Steve Jennum,Melton Bowen,"December 16, 1994",0.0,-16.0,0.0,0,0,0,0,0,0,0,0,0,0,98,3.7270408163265305,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Dan Severn,Anthony Macias,"December 16, 1994",1.0,27.54396333926502,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,-43.201880222151885,1.0,0.0,1.0,2,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Royce Gracie,Ron van Clief,"December 16, 1994",1.0,-98.50477066655912,-38.77524454720515,0,0,0,0,0,0,0,0,0,0,0,6.522321428571429,-5.3333333333332575,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Guy Mezger,Jason Fairn,"December 16, 1994",1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Marcus Bossett,Eldo Xavier Dias,"December 16, 1994",0.0,-15.442953117009893,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,12.101010222255127,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Keith Hackney,Joe Son,"December 16, 1994",1.0,-2.601901139176107,0.0,0,0,0,0,0,0,0,0,0,0,0,3.7270408163265305,-36.50283079174005,1.0,0.0,1.0,1,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Joe Charles,Kevin Rosier,"December 16, 1994",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Dan Severn,Joe Charles,"April 07, 1995",0.0,58.278167676787234,42.278167676787234,0,0,0,0,0,0,0,0,0,0,0,6.52232142857143,-28.801253481434514,1.0,0.0,1.0,3,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Dave Beneteau,Asbel Cancio,"April 07, 1995",1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Guy Mezger,John Dowdy,"April 07, 1995",0.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,112,3.2611607142857144,0.0,1.0,1.0,0.0,1,-10.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Jon Hess,Andy Anderson,"April 07, 1995",1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Todd Medina,Larry Cureton,"April 07, 1995",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Oleg Taktarov,Ernie Verdicia,"April 07, 1995",1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Dave Beneteau,Todd Medina,"April 07, 1995",0.0,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Dan Severn,Oleg Taktarov,"April 07, 1995",1.0,7.619249379244593,11.518239156989466,0,0,0,0,0,0,0,0,0,0,0,9.783482142857144,-5.3333333333332575,0.0,0.0,0.0,-1,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Ken Shamrock,Royce Gracie,"April 07, 1995",0.0,77.34991446342178,5.0805596734637675,0,0,0,0,0,0,0,0,0,0,98,-3.9755102040816324,5.3333333333332575,0.0,0.0,0.0,-1,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Dan Severn,Dave Beneteau,"April 07, 1995",1.0,40.737927745280786,11.724462877040196,0,0,0,0,0,0,0,0,0,0,0,9.783482142857144,8.0,0.0,-0.75,0.75,1,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Ken Shamrock,Dan Severn,"July 14, 1995",0.0,-73.64162041991472,-31.363452743127482,0,0,0,0,0,0,0,0,0,0,0,-6.878084415584417,-25.53890657598936,0.0,-0.2,0.19999999999999996,-2,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Oleg Taktarov,Anthony Macias,"July 14, 1995",1.0,15.085027500461592,0.0,0,0,0,0,0,0,0,0,0,0,-112,5.714795918367347,-15.734338649642723,1.0,0.0,1.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Oleg Taktarov,David Abbott,"July 14, 1995",0.0,15.656568175079428,15.656568175079428,0,0,0,0,0,0,0,0,0,0,0,7.454081632653061,2.9616816805739745,1.0,0.0,1.0,1,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
David Abbott,Paul Varelans,"July 14, 1995",1.0,16.72052395446599,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,15.656568175079428,1.0,0.0,1.0,1,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Joel Sutton,Jack McGlaughlin,"July 14, 1995",1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Patrick Smith,Rudyard Moncayo,"July 14, 1995",1.0,28.457563260095185,12.457563260095185,0,0,0,0,0,0,0,0,0,0,490,2.9816326530612245,-5.3333333333332575,1.0,0.6666666666666666,0.3333333333333333,1,10.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Paul Varelans,Cal Worsham,"July 14, 1995",0.0,-15.230585329587939,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,16.72052395446599,0.0,0.0,0.0,0,-10.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
David Abbott,John Matua,"July 14, 1995",1.0,31.951109284053928,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.828284087539714,1.0,0.5,0.5,2,20.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Anthony Macias,He-Man Gipson,"July 14, 1995",1.0,-30.039949349662265,0.0,0,0,0,0,0,0,0,0,0,0,0,1.7392857142857143,13.947393251102312,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Oleg Taktarov,Dave Beneteau,"July 14, 1995",0.0,14.538045336733603,-1.461954663266397,0,0,0,0,0,0,0,0,0,0,-98,-3.7270408163265305,-4.794460391527991,0.0,-1.0,1.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Marco Ruas,Paul Varelans,"September 08, 1995",1.0,30.52963989857176,0.0,0,0,0,0,0,0,0,0,0,0,-56,-8.0,-8.360261977232994,0.0,0.0,0.0,0,10.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Marco Ruas,Remco Pardoel,"September 08, 1995",1.0,-0.02981805835383966,-14.627483644933136,0,0,0,0,0,0,0,0,0,0,-546,-2.006868131868132,-25.1963065652385,0.0,1.0,-1.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Paul Varelans,Mark Hall,"September 08, 1995",1.0,-45.127305485151055,-45.127305485151055,0,0,0,0,0,0,0,0,0,0,0,8.0,5.573507984821845,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Marco Ruas,Larry Cureton,"September 08, 1995",1.0,14.599038758909273,0.0,0,0,0,0,0,0,0,0,0,0,-154,-2.3717532467532467,-7.951078126819311,0.0,0.5,-0.5,1,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Ken Shamrock,Oleg Taktarov,"September 08, 1995",0.0,-15.166195495818101,-30.815372332878724,0,0,0,0,0,0,0,0,0,0,0,-7.84502997002997,1.8836366667162565,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mark Hall,Harold Howard,"September 08, 1995",1.0,-49.3302739967794,0.0,0,0,0,0,0,0,0,0,0,0,-364,-2.006868131868132,-45.127305485151055,-1.0,-1.0,0.0,-2,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Paul Varelans,Gerry Harris,"September 08, 1995",0.0,-27.06072469484957,-11.83013936526163,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0,1.0,0.0,1.0,1,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Scott Bessac,David Hood,"September 08, 1995",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Onassis Parungao,Francesco Maturi,"September 08, 1995",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Joel Sutton,Geza Kalman,"September 08, 1995",0.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,56,4.0,0.0,1.0,1.0,0.0,1,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Remco Pardoel,Ryan Parker,"September 08, 1995",1.0,-1.373889527396841,-16.63758273387475,0,0,0,0,0,0,0,0,0,0,0,2.006868131868132,4.865888528859841,1.0,0.0,1.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Dan Severn,Oleg Taktarov,"December 16, 1995",1.0,68.49054659326384,60.52786538909868,0,0,0,0,0,0,0,0,0,0,56,-1.6572608154204342,14.263689167804387,0.33333333333333337,0.16666666666666666,0.16666666666666674,2,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Oleg Taktarov,Marco Ruas,"December 16, 1995",1.0,-61.244302080426905,-60.180346301040345,0,0,0,0,0,0,0,0,0,0,-99,-2.4061264822134376,5.820128774834302,-0.33333333333333337,-0.3333333333333333,0.0,-3,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Dan Severn,David Abbott,"December 16, 1995",0.0,32.46177905066611,-6.806647165639106,0,0,0,0,0,0,0,0,0,0,-155,-0.06456031816173269,-13.26593906468861,-0.1428571428571429,-0.5238095238095237,0.380952380952381,1,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Oleg Taktarov,Dave Beneteau,"December 16, 1995",0.0,2.4072615018956185,36.14032853881076,0,0,0,0,0,0,0,0,0,0,-155,2.887351778656126,18.960961444490977,-0.5,-0.5,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Dan Severn,Paul Varelans,"December 16, 1995",1.0,103.27208020352418,19.341514501502616,0,0,0,0,0,0,0,0,0,0,-99,-4.777463543968185,7.937364267505245,-0.1428571428571429,0.14285714285714285,-0.2857142857142857,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
David Abbott,Steve Jennum,"December 16, 1995",1.0,95.23811877055005,47.253901609606146,0,0,0,0,0,0,0,0,0,0,-365,5.491601059012053,26.315206447730816,0.75,0.5,0.25,4,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mark Hall,Trent Jenkins,"December 16, 1995",1.0,0.19001869404155514,0.0,0,0,0,0,0,0,0,0,0,0,99,7.378787878787878,-6.931806139336459,1.0,1.0,0.0,1,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Joe Charles,Scott Bessac,"December 16, 1995",0.0,18.65891829754264,0.0,0,0,0,0,0,0,0,0,0,0,154,-1.6880240763802403,21.139083838393617,1.0,0.0,1.0,1,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Marco Ruas,Keith Hackney,"December 16, 1995",1.0,13.617654846679443,-0.9800107398998534,0,0,0,0,0,0,0,0,0,0,-365,8.70155114863538,29.438655577131158,0.0,0.3333333333333333,-0.33333333333333337,-2,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Ken Shamrock,Kimo Leopoldo,"February 16, 1996",0.0,-61.47741216022882,-47.464969902580606,0,0,0,0,0,0,0,0,0,0,-364,2.782857142857143,45.59007195588424,0.0,0.0,0.0,-1,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Don Frye,Gary Goodridge,"February 16, 1996",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Gary Goodridge,Jerry Bohlander,"February 16, 1996",0.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Don Frye,Sam Adkins,"February 16, 1996",1.0,-16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Sam Adkins,Keith Mielke,"February 16, 1996",1.0,-16.73630679352209,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,-16.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Jerry Bohlander,Scott Ferrozzo,"February 16, 1996",0.0,16.73630679352209,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,16.0,1.0,1.0,0.0,1,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Paul Varelans,Joe Moreira,"February 16, 1996",0.0,-53.196475403754675,-8.06916991860362,0,0,0,0,0,0,0,0,0,0,62,10.099078341013826,20.485011357215626,1.0,0.0,1.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Don Frye,Thomas Ramirez,"February 16, 1996",1.0,0.7363067935220897,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,1,10.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Gary Goodridge,Paul Herrera,"February 16, 1996",0.0,-0.7363067935220897,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Steve Nelmark,Tai Bowden,"May 17, 1996",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Cal Worsham,Zane Frazier,"May 17, 1996",0.0,15.29905456898382,0.0,0,0,0,0,0,0,0,0,0,0,308,1.1858766233766234,-15.230585329587939,1.0,1.0,0.0,1,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Rafael Carino,Matt Andersen,"May 17, 1996",1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mark Schultz,Gary Goodridge,"May 17, 1996",0.0,16.702398663352824,16.702398663352824,0,0,0,0,0,0,0,0,0,0,-91,-12.0,0.0,-1.0,-1.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mark Hall,Koji Kitao,"May 17, 1996",1.0,16.18126801066819,16.18126801066819,0,0,0,0,0,0,0,0,0,0,153,4.348214285714286,-4.621204092891048,1.0,0.5,0.5,2,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Don Frye,Amaury Bitetti,"May 17, 1996",1.0,16.702398663352824,16.702398663352824,0,0,0,0,0,0,0,0,0,0,91,12.0,0.0,1.0,1.0,0.0,2,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Dan Severn,Ken Shamrock,"May 17, 1996",1.0,134.23378278486848,47.933594448685426,0,0,0,0,0,0,0,0,0,0,62,3.493528431028431,-15.569417647852333,-0.125,0.125,-0.25,1,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mark Coleman,Don Frye,"July 12, 1996",1.0,-31.933816765290203,-47.9338167652902,0,0,0,0,0,0,0,0,0,0,-56,-9.938775510204081,0.0,-1.0,-1.0,0.0,-3,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mark Coleman,Gary Goodridge,"July 12, 1996",1.0,17.40029610034435,15.933816765290203,0,0,0,0,0,0,0,0,0,0,-56,-9.938775510204081,31.933816765290203,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Don Frye,Brian Johnston,"July 12, 1996",1.0,14.467337430236057,13.731030636713967,0,0,0,0,0,0,0,0,0,0,0,9.938775510204081,0.0,1.0,1.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Gary Goodridge,John Campetella,"July 12, 1996",0.0,-15.133172800708508,-14.396866007186418,0,0,0,0,0,0,0,0,0,0,0,9.938775510204081,5.822159778351306,1.0,1.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Brian Johnston,Scott Fiedler,"July 12, 1996",0.0,-15.334139294826855,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,14.467337430236057,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Don Frye,Mark Hall,"July 12, 1996",1.0,-1.635154670914062,-36.40413412456837,0,0,0,0,0,0,0,0,0,0,-56,5.195269016697588,-10.421231068826046,0.0,0.33333333333333337,-0.3333333333333333,-2,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Sam Adkins,Felix Lee Mitchell,"July 12, 1996",1.0,16.0338330211207,0.0,0,0,0,0,0,0,0,0,0,0,-525,4.425860969387755,-8.0,1.0,1.0,0.0,1,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Geza Kalman,Dieusel Berto,"July 12, 1996",0.0,16.73630679352209,0.0,0,0,0,0,0,0,0,0,0,0,308,1.1858766233766234,16.0,1.0,1.0,0.0,1,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mark Coleman,Moti Horenstein,"July 12, 1996",0.0,32.66583537047245,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,16.0,1.0,0.5,0.5,2,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Scott Ferrozzo,David Abbott,"September 20, 1996",1.0,-58.925056094792126,-43.74408662538099,0,0,0,0,0,0,0,0,0,0,-62,-2.5247695852534564,0.8423314146173198,0.19999999999999996,-0.4,0.6,-4,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mark Coleman,Brian Johnston,"September 20, 1996",0.0,45.794369269702884,15.165935027412615,0,0,0,0,0,0,0,0,0,0,0,4.0,3.432997951548714,1.0,0.5,0.5,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Jerry Bohlander,Fabio Gurgel,"September 20, 1996",0.0,-0.033833021120699414,0.0,0,0,0,0,0,0,0,0,0,0,217,3.3663594470046085,8.0,1.0,1.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
David Abbott,Sam Adkins,"September 20, 1996",0.0,41.71134753379147,-4.77249275873487,0,0,0,0,0,0,0,0,0,0,-70,-0.8415898617511521,32.150688650452594,0.30000000000000004,-0.09999999999999998,0.4,-2,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
